-14.80028,88.62492,29.87866,-71.92094,82.60641,-0.6419699,-55.61773,69.51685,16.66823,-39.46502,50.18958,47.40545,-39.46502,50.18958,47.40545,-31.44085,75.38906,-2.967531,-30.10143,92.82668,-10.99215,-30.76968,109.2055,19.02615,-31.70503,64.53623,56.89576,-23.57771,68.90543,-0.8713786,-18.60436,88.64094,-10.78437,-13.52807,107.5239,22.23244,-22.00808,65.68175,57.76117,-11.58198,66.41997,3.897738,-3.253409,84.9291,-4.728356,2.63858,100.5875,26.66102,-12.30612,64.45488,57.61092,38.91111,103.5708,-6.664097,31.75402,99.91225,6.671613,16.59876,91.01196,28.66024,-3.303681,58.32879,54.47979,1
-14.82084,88.63042,29.93659,-71.95603,82.63509,-0.5760938,-55.64573,69.54207,16.72481,-39.50979,50.21371,47.47016,-39.50979,50.21371,47.47016,-31.52121,75.36522,-2.770956,-30.10026,92.75255,-10.89011,-30.77724,109.2189,19.08004,-31.74098,64.55729,56.95791,-23.61004,68.90305,-0.792951,-18.62801,88.62966,-10.71929,-13.53673,107.5272,22.28689,-22.04333,65.69691,57.82324,-11.61411,66.41868,3.959988,-3.276226,84.92184,-4.669929,2.625528,100.5815,26.71697,-12.34214,64.46397,57.67336,38.91055,103.5141,-6.610021,31.74597,99.86838,6.725179,16.5797,90.99763,28.71816,-3.34348,58.33168,54.5435,1
-14.82599,88.65992,29.97085,-71.98209,82.67676,-0.5140734,-55.66833,69.58331,16.78324,-39.52344,50.25862,47.5262,-39.52344,50.25862,47.5262,-31.55879,75.38626,-2.70183,-30.11271,92.76093,-10.84361,-30.77839,109.2512,19.11367,-31.7454,64.6022,57.00636,-23.63432,68.92844,-0.7492203,-18.64794,88.64934,-10.68474,-13.53734,107.5537,22.31454,-22.04697,65.73829,57.86766,-11.636,66.43927,4.000017,-3.29595,84.93697,-4.639519,2.623863,100.6031,26.74076,-12.34632,64.50146,57.71451,38.93657,103.51,-6.577493,31.75734,99.86695,6.750559,16.57502,91.01437,28.73978,-3.35126,58.36463,54.58322,1
-14.82736,88.67535,29.98196,-71.98647,82.69467,-0.4939189,-55.67374,69.60159,16.80465,-39.52596,50.27958,47.54777,-39.52596,50.27958,47.54777,-31.57525,75.39536,-2.668357,-30.11846,92.76225,-10.82484,-30.77941,109.2668,19.12465,-31.74447,64.6237,57.0243,-23.64378,68.94132,-0.7339774,-18.6566,88.66,-10.67351,-13.53795,107.5678,22.32254,-22.04575,65.7588,57.8836,-11.64418,66.45068,4.013542,-3.304206,84.94639,-4.630307,2.623273,100.616,26.74678,-12.34527,64.52082,57.72882,38.94515,103.5175,-6.568208,31.76102,99.87429,6.757155,16.57369,91.02597,28.74463,-3.351517,58.38247,54.59678,1
-14.82817,88.69284,29.99496,-71.98643,82.71348,-0.4736361,-55.67515,69.62112,16.82686,-39.52731,50.30262,47.57215,-39.52731,50.30262,47.57215,-31.58924,75.40974,-2.64135,-30.12475,92.7714,-10.80757,-30.78024,109.2842,19.1375,-31.74235,64.64747,57.04473,-23.65334,68.95554,-0.7154766,-18.6654,88.67152,-10.65996,-13.5383,107.5839,22.33215,-22.04333,65.78167,57.90186,-11.65242,66.46286,4.030916,-3.313067,84.95621,-4.618577,2.623075,100.6311,26.75425,-12.34302,64.54263,57.7453,38.95347,103.5302,-6.557076,31.76461,99.88571,6.765395,16.57287,91.03989,28.75084,-3.35056,58.40279,54.61243,1
-14.82541,88.73425,30.04034,-71.98495,82.755,-0.4165572,-55.67244,69.66455,16.88422,-39.52602,50.35274,47.63445,-39.52602,50.35274,47.63445,-31.61042,75.45304,-2.579962,-30.13357,92.80885,-10.75638,-30.77727,109.3273,19.18581,-31.73392,64.69749,57.1013,-23.66819,68.99574,-0.6626467,-18.67861,88.70792,-10.61384,-13.53441,107.6237,22.37368,-22.03429,65.82964,57.95424,-11.66549,66.49734,4.082782,-3.326708,84.98666,-4.575874,2.627211,100.6679,26.79036,-12.33432,64.58837,57.79392,38.98455,103.5749,-6.504136,31.78233,99.92292,6.809052,16.57565,91.07397,28.78291,-3.344542,58.44595,54.65844,1
-14.82948,88.76636,30.0765,-71.97904,82.77991,-0.3814781,-55.66655,69.69215,16.92135,-39.52668,50.38642,47.67884,-39.52668,50.38642,47.67884,-31.6282,75.48749,-2.539007,-30.14627,92.84208,-10.71709,-30.78357,109.3597,19.22573,-31.73136,64.73119,57.14301,-23.68219,69.02795,-0.6224446,-18.69374,88.73887,-10.57671,-13.53989,107.6555,22.40882,-22.03145,65.86298,57.99321,-11.67769,66.52785,4.12124,-3.341257,85.01602,-4.542138,2.622697,100.6992,26.82122,-12.33158,64.62134,57.83021,38.98758,103.6174,-6.468389,31.78137,99.95975,6.841095,16.57132,91.10479,28.81019,-3.342918,58.47845,54.69242,1
-14.83785,88.7911,30.10332,-71.97668,82.7898,-0.3592569,-55.66164,69.70731,16.94516,-39.52925,50.4104,47.7121,-39.52925,50.4104,47.7121,-31.64471,75.51118,-2.509042,-30.1611,92.8652,-10.68804,-30.79531,109.383,19.25475,-31.73299,64.75606,57.17414,-23.69569,69.05084,-0.5920274,-18.70994,88.76114,-10.54887,-13.55091,107.68,22.43458,-22.03299,65.88849,58.02241,-11.68962,66.55128,4.149876,-3.356528,85.03932,-4.516975,2.612962,100.7249,26.84414,-12.33307,64.64743,57.85758,38.9821,103.6527,-6.442725,31.77415,99.99143,6.864825,16.56256,91.13142,28.83082,-3.344635,58.50496,54.71832,1
-14.84871,88.83533,30.14254,-71.87872,82.80707,-0.3950817,-55.59292,69.7309,16.94161,-39.53165,50.45171,47.75685,-39.53165,50.45171,47.75685,-31.66302,75.54992,-2.463388,-30.17741,92.90266,-10.64474,-30.81095,109.4245,19.29583,-31.7359,64.79885,57.21706,-23.70942,69.09337,-0.5498545,-18.72717,88.80334,-10.5091,-13.56577,107.7241,22.47288,-22.03592,65.93272,58.06368,-11.70191,66.59196,4.196725,-3.375013,85.07962,-4.476894,2.599832,100.7716,26.88003,-12.33585,64.69306,57.8973,38.97311,103.7163,-6.402225,31.763,100.0487,6.902417,16.55115,91.18015,28.86477,-3.34705,58.55178,54.75679,1
-14.86134,88.86211,30.17139,-71.81309,82.82213,-0.4156803,-55.54918,69.74693,16.9423,-39.53692,50.47446,47.78722,-39.53692,50.47446,47.78722,-31.67965,75.57309,-2.429944,-30.19418,92.92535,-10.61232,-30.82767,109.4493,19.32706,-31.74217,64.82242,57.24702,-23.72304,69.12052,-0.5202985,-18.74394,88.83105,-10.48,-13.58191,107.7513,22.50217,-22.04226,65.95763,58.09262,-11.71473,66.61791,4.230008,-3.392575,85.1059,-4.447487,2.585156,100.8009,26.90734,-12.34203,64.71935,57.92514,38.95757,103.7566,-6.375059,31.74816,100.0859,6.92908,16.53805,91.21142,28.89027,-3.352705,58.57944,54.78346,1
