23.99608,142.0291,3.476575,-45.69381,140.8262,8.515759,-21.83523,124.1699,26.28778,16.1993,99.27872,46.91713,16.1993,99.27872,46.91713,-22.03929,206.2374,-50.67002,-15.58587,190.7185,-33.29982,-4.521311,161.9329,-3.387698,26.75389,120.4294,48.68728,-10.15111,212.5997,-61.57703,0.01629747,194.4699,-42.17188,16.53925,162.4418,-10.16445,37.56709,122.9318,43.3553,15.43762,104.1935,-25.75084,17.26099,127.7798,-40.16473,38.36601,156.9134,-13.66793,48.35966,122.2308,37.52794,29.86995,118.4271,-41.08397,38.54824,135.3908,-45.49612,57.00763,147.2008,-17.74636,57.82652,114.5604,30.17255,5
23.95326,142.0047,3.362572,-45.56427,140.9725,8.369981,-21.80559,124.2486,26.21218,16.17919,99.24878,46.8018,16.17919,99.24878,46.8018,-22.1455,206.1105,-50.85737,-15.68108,190.6078,-33.47677,-4.592213,161.8537,-3.543415,26.6919,120.4195,48.5814,-10.24638,212.4812,-61.76358,-0.06791809,194.3816,-42.33602,16.47626,162.4006,-10.29254,37.50741,122.941,43.26314,15.47789,104.1749,-25.95512,17.29693,127.7828,-40.33423,38.31792,156.9122,-13.76612,48.30894,122.259,37.45013,29.92998,118.4041,-41.18443,38.58214,135.383,-45.58924,56.98301,147.2336,-17.81797,57.7998,114.6048,30.10883,5
23.92885,141.9863,3.318036,-45.5477,140.981,8.299962,-21.81541,124.2497,26.17033,16.15823,99.23495,46.76239,16.15823,99.23495,46.76239,-22.18458,206.0629,-50.92709,-15.71745,190.5659,-33.54242,-4.623123,161.821,-3.602235,26.6606,120.4108,48.54192,-10.28876,212.4286,-61.83501,-0.105582,194.3396,-42.39998,16.4476,162.3762,-10.34367,37.47693,122.9363,43.22719,15.47251,104.1601,-26.0292,17.29289,127.7736,-40.39909,38.29304,156.8971,-13.80814,48.28093,122.2581,37.41831,29.93286,118.3799,-41.2221,38.57883,135.362,-45.62704,56.96405,147.2263,-17.85126,57.77799,114.6069,30.08195,5
23.91816,141.9035,3.205405,-45.50234,140.9527,8.162203,-21.80573,124.1947,26.05497,16.14647,99.13815,46.63571,16.14647,99.13815,46.63571,-22.20356,205.9809,-51.03474,-15.73448,190.4828,-33.65171,-4.637563,161.7315,-3.718653,26.64191,120.3167,48.42433,-10.3055,212.3528,-61.93708,-0.1213446,194.2611,-42.50506,16.43515,162.2949,-10.45318,37.45918,122.8469,43.11374,15.48984,104.0832,-26.14052,17.30046,127.696,-40.51256,38.28335,156.8234,-13.91213,48.26524,122.1735,37.30815,29.94358,118.3108,-41.33873,38.58574,135.2966,-45.73661,56.95856,147.1593,-17.95188,57.76696,114.5271,29.97276,5
23.91816,141.9035,3.205405,-45.50234,140.9527,8.162203,-21.80573,124.1947,26.05497,16.14647,99.13815,46.63571,16.14647,99.13815,46.63571,-22.20356,205.9809,-51.03474,-15.73448,190.4828,-33.65171,-4.637563,161.7315,-3.718653,26.64191,120.3167,48.42433,-10.3055,212.3528,-61.93708,-0.1213446,194.2611,-42.50506,16.43515,162.2949,-10.45318,37.45918,122.8469,43.11374,15.48984,104.0832,-26.14052,17.30046,127.696,-40.51256,38.28335,156.8234,-13.91213,48.26524,122.1735,37.30815,29.94358,118.3108,-41.33873,38.58574,135.2966,-45.73661,56.95856,147.1593,-17.95188,57.76696,114.5271,29.97276,5
23.90714,141.8506,3.129349,-45.48034,140.9272,8.0729,-21.798,124.1591,25.97507,16.14041,99.08718,46.56246,16.14041,99.08718,46.56246,-22.22948,205.9017,-51.13026,-15.75651,190.4114,-33.74179,-4.653792,161.6682,-3.803117,26.62825,120.2695,48.35115,-10.33838,212.2729,-62.02994,-0.1475765,194.1904,-42.59285,16.42022,162.238,-10.53304,37.44583,122.8028,43.04269,15.5295,104.0103,-26.13569,17.30633,127.5997,-40.55039,38.27104,156.7735,-13.98659,48.2534,122.1324,37.23956,29.95046,118.2551,-41.41061,38.58772,135.2434,-45.8086,56.95043,147.1153,-18.02119,57.75934,114.4885,29.90708,5
23.90203,141.8092,3.077224,-45.46592,140.9113,8.022409,-21.79138,124.1344,25.92665,16.13812,99.0489,46.5139,16.13812,99.0489,46.5139,-22.23935,205.8521,-51.1881,-15.76504,190.3643,-33.7979,-4.660276,161.6242,-3.857054,26.62444,120.2321,48.30086,-10.36603,212.2227,-62.07951,-0.1658845,194.1458,-42.64217,16.41372,162.1949,-10.58693,37.44187,122.7657,42.99224,15.55661,103.9495,-26.10661,17.30541,127.5162,-40.5619,38.26495,156.7317,-14.0399,48.24952,122.0956,37.18921,29.94727,118.2102,-41.4605,38.58328,135.1988,-45.86002,56.94505,147.0745,-18.0736,57.75603,114.4518,29.85743,5
23.9078,141.7542,3.02069,-45.43813,140.8738,7.900458,-21.78504,124.0956,25.83183,16.11713,99.00648,46.46501,16.11713,99.00648,46.46501,-22.19359,205.7867,-51.29038,-15.73248,190.3024,-33.89214,-4.652397,161.5621,-3.942256,26.5985,120.192,48.25336,-10.32356,212.1259,-62.19866,-0.1341124,194.0638,-42.74195,16.42676,162.1342,-10.65585,37.41965,122.7257,42.95238,15.65077,103.8443,-25.99447,17.35442,127.3632,-40.53278,38.28159,156.6736,-14.09,48.23193,122.0556,37.15801,29.99183,118.1417,-41.50428,38.62831,135.1302,-45.90279,56.96645,147.0182,-18.106,57.74546,114.411,29.83611,5
23.90339,141.7345,3.005633,-45.43806,140.8476,7.854603,-21.79116,124.0742,25.79862,16.10374,98.99169,46.45316,16.10374,98.99169,46.45316,-22.16692,205.7824,-51.31062,-15.71671,190.2923,-33.91349,-4.657336,161.5371,-3.970269,26.58125,120.1791,48.24228,-10.31691,212.0686,-62.25734,-0.1291542,194.0233,-42.78407,16.42412,162.1115,-10.67642,37.4039,122.7137,42.94481,15.69625,103.7984,-25.91454,17.37171,127.2901,-40.49989,38.28101,156.6537,-14.10202,48.21835,122.0444,37.15438,30.0069,118.1166,-41.51363,38.64231,135.1058,-45.91159,56.96877,147.0006,-18.11001,57.73565,114.4002,29.83694,5
23.88627,141.6488,2.918903,-45.45364,140.725,7.781991,-21.78982,123.9693,25.72022,16.12012,98.91436,46.38068,16.12012,98.91436,46.38068,-22.19122,205.6785,-51.3988,-15.74194,190.1921,-33.99813,-4.687297,161.4328,-4.057045,26.58577,120.1083,48.16139,-10.35188,211.9219,-62.39744,-0.1609251,193.9008,-42.90348,16.39246,162.0174,-10.76767,37.40588,122.6476,42.86096,15.75836,103.6584,-25.81576,17.36152,127.1002,-40.48922,38.2518,156.5712,-14.1961,48.21954,121.9828,37.06853,29.99437,118.021,-41.59418,38.61898,135.0139,-45.99921,56.9443,146.9277,-18.20504,57.73975,114.342,29.75142,5
