12.385,83.66122,24.5791,-47.37533,92.68631,-2.952274,-39.41697,75.99705,18.58698,-21.06746,52.51455,47.55357,-21.06746,52.51455,47.55357,6.156844,128.382,-45.6647,4.543695,117.8435,-28.59749,3.46182,94.82245,-1.242897,-17.14854,71.45188,51.48996,31.29076,63.04799,-20.1921,34.63979,85.94788,-25.18101,18.16702,97.63863,9.494348,-8.329723,74.51589,55.72501,43.29051,63.65593,-4.739623,49.87768,85.64912,-6.939919,30.99098,96.02345,23.38169,0.8062243,74.92221,60.30624,71.82683,96.72044,3.66675,63.11053,100.3713,16.92812,42.66712,90.47398,35.65646,10.32513,69.30663,64.57951,0
14.04722,84.74332,21.90574,-46.57262,98.39392,-1.838842,-38.39639,80.16817,18.32989,-19.88985,54.20898,44.99118,-19.88985,54.20898,44.99118,6.740487,133.6104,-45.41196,5.4156,122.2415,-28.86077,4.443572,97.81453,-2.749577,-14.69366,72.6528,49.71354,29.27061,65.42141,-24.69889,33.70343,88.32253,-28.74848,19.82553,99.21686,7.294877,-5.505179,74.98931,53.61328,42.17939,64.74648,-10.10845,49.88643,86.44102,-11.47981,33.24248,96.12543,20.34668,3.865416,74.63951,57.69836,72.96014,95.9865,-1.510076,65.13274,99.22307,12.39759,45.20583,89.2653,31.6434,13.25711,68.28297,61.13282,0
14.51929,85.60281,21.00678,-46.28882,100.7065,-1.382112,-38.02606,81.66631,17.98295,-19.41751,54.55529,43.39771,-19.41751,54.55529,43.39771,6.904327,136.7967,-44.52927,5.641402,124.9591,-28.30505,4.713353,99.70321,-2.993091,-13.95895,72.7515,48.7435,28.79536,67.76014,-26.34788,33.46424,90.72472,-29.71527,20.24793,100.5645,6.875916,-4.692541,74.84386,52.59721,41.9851,66.55574,-12.14411,49.90425,88.20728,-12.80028,33.81164,96.84055,19.60696,4.7298,74.24308,56.53127,73.32491,97.70902,-2.691767,65.57977,100.1613,11.42084,45.85718,89.43269,30.46179,14.0999,67.66489,59.58638,0
16.9066,88.56241,18.61007,-44.63921,105.9265,-0.2341806,-35.88924,85.69186,17.64888,-16.68419,56.89071,40.64573,-16.68419,56.89071,40.64573,7.99807,142.6561,-44.37471,7.002273,130.3988,-28.44618,6.386402,104.2033,-4.098097,-10.63125,74.64526,46.77871,28.75496,73.14401,-30.18556,33.7678,96.16656,-32.49731,22.33895,104.2106,5.120267,-1.169043,76.34299,50.33957,42.50888,70.91261,-16.7063,50.84776,92.41497,-16.49655,36.34956,99.51119,17.01733,8.396918,75.34505,53.82021,75.33008,102.5311,-6.352991,67.78899,103.3828,8.054408,48.68853,91.27071,26.89878,17.75056,68.43253,56.08548,0
17.0904,88.73765,18.24168,-44.34383,107.4317,0.0800903,-35.8078,86.84774,17.66538,-16.92752,57.45449,40.17689,-16.92752,57.45449,40.17689,8.854465,143.4248,-44.31369,7.69536,131.1562,-28.40494,6.69521,104.8406,-4.199487,-10.48908,75.01768,46.46627,28.24598,73.63808,-30.78769,33.68895,96.58179,-32.90207,22.71598,104.4366,4.890818,-0.9688376,76.49335,49.97094,42.06012,70.99683,-17.46795,50.81392,92.33128,-17.08765,36.72607,99.33264,16.62062,8.60301,75.27301,53.3634,75.73383,102.429,-6.81497,68.16177,102.9307,7.592617,48.98159,90.74386,26.30741,17.84015,68.15781,55.47392,0
17.84204,89.41648,17.13811,-43.4943,111.106,1.459084,-35.27584,89.62251,18.09414,-16.82759,58.78411,38.97117,-16.82759,58.78411,38.97117,10.37792,146.0681,-43.71997,9.061691,133.5766,-27.99802,7.498394,106.7472,-4.393866,-9.471712,75.82368,45.68083,26.80877,75.44084,-32.48426,33.21122,98.17331,-34.14362,23.74234,105.3481,4.187432,0.1993854,76.77493,48.94585,40.81133,71.79998,-19.77909,50.49913,92.7183,-19.07009,37.85476,99.24262,15.29978,9.804427,75.03624,52.00174,76.81389,102.9922,-8.495082,69.20551,102.4215,5.890791,50.00834,89.80509,24.30102,18.78827,67.47254,53.57846,0
18.25248,89.94272,16.38853,-42.84786,113.8322,2.101133,-35.0343,91.81437,18.22474,-17.10347,60.06752,38.17014,-17.10347,60.06752,38.17014,11.90856,147.8933,-43.34536,10.3653,135.2041,-27.80338,8.176077,108.0478,-4.626757,-9.065291,76.70802,45.09523,25.56503,75.9451,-32.96144,32.85883,98.38877,-34.85672,24.49357,105.9245,3.661353,0.6821318,77.26412,48.22155,39.64367,71.92932,-20.90689,50.14155,92.45618,-20.29453,38.55908,99.11945,14.42119,10.26818,75.13889,51.08673,77.59463,102.8258,-9.510092,69.88184,101.6924,4.78658,50.52032,89.09426,23.03648,19.01108,67.24429,52.3682,0
20.00488,91.62679,15.34484,-41.52661,116.4405,3.091929,-33.45839,94.22668,18.81629,-15.19468,62.13546,37.88948,-15.19468,62.13546,37.88948,12.9156,150.3465,-43.53811,11.60623,137.5237,-28.08457,9.609311,110.1622,-5.133017,-6.637785,78.54364,44.74708,25.2986,77.7119,-34.00916,33.00171,99.99324,-36.18036,26.13698,107.645,2.610514,3.211545,78.88599,47.56999,39.45927,73.25001,-22.40126,50.45316,93.52452,-22.29634,40.40543,100.4582,12.84197,12.842,76.55368,50.10634,78.93326,104.153,-12.03402,71.48179,102.7162,2.37354,52.44435,90.11584,20.95972,21.47381,68.48763,51.02049,0
20.00488,91.62679,15.34484,-41.52661,116.4405,3.091929,-33.45839,94.22668,18.81629,-15.19468,62.13546,37.88948,-15.19468,62.13546,37.88948,12.9156,150.3465,-43.53811,11.60623,137.5237,-28.08457,9.609311,110.1622,-5.133017,-6.637785,78.54364,44.74708,25.2986,77.7119,-34.00916,33.00171,99.99324,-36.18036,26.13698,107.645,2.610514,3.211545,78.88599,47.56999,39.45927,73.25001,-22.40126,50.45316,93.52452,-22.29634,40.40543,100.4582,12.84197,12.842,76.55368,50.10634,78.93326,104.153,-12.03402,71.48179,102.7162,2.37354,52.44435,90.11584,20.95972,21.47381,68.48763,51.02049,0
20.74809,92.67133,14.71314,-40.81905,118.6463,4.556853,-32.67069,96.1851,19.88348,-14.30418,63.64275,38.0731,-14.30418,63.64275,38.0731,13.10116,152.0176,-43.44428,11.981,139.1326,-28.02761,10.07725,111.6647,-5.19559,-5.18264,79.78614,44.8306,24.03445,79.08886,-34.7672,32.15753,101.2053,-37.08817,26.794,108.7126,1.96665,4.759244,79.89053,47.32928,38.11213,73.88051,-23.41104,49.62488,93.85992,-23.87138,41.23675,101.1088,11.63674,14.41665,77.32903,49.51823,79.36298,105.0286,-14.01958,72.05833,103.1091,0.4069362,53.31567,90.42207,19.23222,22.90205,69.07577,50.05349,0
20.75281,92.65581,14.73739,-40.79332,118.6461,4.611199,-32.6654,96.18149,19.94362,-14.29361,63.62642,38.10514,-14.29361,63.62642,38.10514,13.10673,152.0587,-43.35718,11.9865,139.17,-27.94369,10.07093,111.693,-5.123526,-5.144252,79.74906,44.87458,23.72606,78.71651,-34.40897,31.91416,100.7794,-36.99616,26.79577,108.7115,2.007571,4.801653,79.83881,47.35778,38.01235,73.88176,-23.42337,49.54909,93.8472,-23.88949,41.24559,101.0765,11.64251,14.45976,77.26347,49.52734,79.41109,105.1539,-13.97474,72.06121,103.1145,0.4122831,53.32505,90.36456,19.20153,22.93719,69.00032,50.03579,0
20.89037,93.3988,14.39422,-40.73149,119.5127,5.470715,-32.39741,97.00173,20.62347,-13.75373,64.35345,38.33502,-13.75373,64.35345,38.33502,12.37462,153.0141,-43.33149,11.48244,140.1165,-27.91058,9.851954,112.6237,-5.087282,-4.38348,80.38763,45.01176,22.26419,78.92463,-34.10878,30.57683,100.8547,-37.34671,26.71864,109.5192,1.646178,5.615776,80.4168,47.27216,36.354,73.81268,-23.44547,48.11834,93.60691,-24.75739,41.34615,101.7534,10.90081,15.30841,77.78448,49.2066,79.3196,106.7937,-14.99642,71.94053,104.0898,-0.7344201,53.54376,90.93558,18.11142,23.75817,69.48153,49.46658,0
